Rank,Industry,Relative Strength,Diff,RS Momentum,RM_1W,RM_1M,RM_3M,RM_6M,Percentile,1 Week Ago,1 Month Ago,3 Months Ago,6 Months Ago,Tickers
1,Coking Coal,163.11,24.210000000000008,0.58,0.54,0.49,0.43,0.34,99,99,97,25,7,METC
2,Engineering & Construction,160.22,-16.590000000000003,0.47,0.68,0.76,0.93,0.23,99,99,99,99,57,WLDN
3,Medical Devices,113.70666666666666,120.27666666666666,0.6633333333333333,0.5966666666666667,0.30666666666666664,0.2866666666666667,0.30333333333333334,97,19,3,22,36,"SSII,ENOV,NVCR"
4,Other Industrial Metals & Mining,98.71,-0.1700000000000017,0.68,0.62,0.68,0.6,0.3,96,97,99,81,82,IPX
5,Semiconductors,80.74,9.14,0.6499999999999999,0.535,0.48,0.625,0.44500000000000006,94,94,94,97,96,"LASR,HIMX"
6,Pollution & Treatment Controls,65.67,-6.219999999999999,0.54,0.57,0.95,0.62,0.44,93,96,96,69,43,CECO
7,Security & Protection Services,60.519999999999996,-1.3100000000000023,0.75,0.7050000000000001,0.62,0.66,0.345,91,93,90,90,16,"EVLV,NSSC"
8,Packaging & Containers,56.84,4.0,0.84,0.7,0.78,0.7,0.43,90,91,88,70,37,TRS
9,Communication Equipment,55.85,14.340000000000003,0.58,0.57,0.15,0.32,0.32,88,87,91,72,78,AAOI
10,Solar,54.96,11.770000000000003,0.75,0.7450000000000001,0.4,0.315,0.375,87,88,73,31,25,"DQ,ARRY"
11,Gold,53.27,14.446666666666673,0.7466666666666667,0.4666666666666666,0.4533333333333333,0.7600000000000001,0.4033333333333333,85,85,82,88,52,"ARMN,AAUC,SA"
12,Lodging,47.88,4.670000000000002,0.91,0.88,0.27,0.52,0.13,84,90,63,73,94,SHCO
13,REIT - Office,39.19,8.54,0.73,0.64,0.22,0.89,0.31,82,81,84,94,46,PGRE
14,Industrial Distribution,37.9,1.9799999999999969,0.71,0.67,0.75,0.52,0.43,81,84,79,61,10,GIC
15,Telecom Services,29.335,-0.02499999999999858,0.5449999999999999,0.475,0.585,0.47000000000000003,0.365,79,79,93,64,30,"LILAK,GOGO"
16,Biotechnology,28.157692307692308,-4.491538461538461,0.5969230769230769,0.5376923076923077,0.5146153846153847,0.5092307692307693,0.41384615384615386,78,82,78,27,90,"CDTX,COGT,AUPH,MESO,WVE,TVTX,VRDN,SNDX,IMCR,BEAM,EWTX,JANX,BHVN"
17,Electronic Components,28.036666666666665,0.3933333333333344,0.64,0.6066666666666666,0.5366666666666666,0.4000000000000001,0.37999999999999995,76,78,76,24,54,"BELFB,BHE,ROG"
18,Building Products & Equipment,25.93,0.5599999999999987,0.6,0.72,0.41,0.4,0.49,75,76,55,28,24,JBI
19,Leisure,21.909999999999997,5.5049999999999955,0.7,0.625,0.395,0.4,0.2,73,72,33,15,4,"MODG,LUCK"
20,Consumer Electronics,21.0,4.629999999999999,0.75,0.75,0.44,0.35,0.5,72,70,24,13,39,SONO
21,Specialty Retail,19.95,0.879999999999999,0.84,0.86,0.48,0.56,0.15,70,75,51,87,28,WINA
22,Real Estate - Development,19.9,1.0799999999999983,0.68,0.65,0.73,0.41,0.42,69,73,57,10,6,FOR
23,Oil & Gas Midstream,19.386666666666667,4.523333333333335,0.7166666666666667,0.6066666666666667,0.5266666666666667,0.44,0.25333333333333335,67,69,48,45,15,"LPG,TNK,FLNG"
24,Information Technology Services,17.97,3.8199999999999985,0.72,0.85,0.42,0.48,0.33,66,67,81,91,45,TASK
25,Medical Care Facilities,16.87,7.93,0.8049999999999999,0.8300000000000001,0.31,0.41500000000000004,0.36,64,61,9,51,69,"MD,ASTH"
26,Entertainment,13.614999999999998,5.039999999999999,0.76,0.6799999999999999,0.33999999999999997,0.64,0.3,63,58,72,78,79,"IMAX,SPHR"
27,Steel,11.91,2.6400000000000006,0.72,0.68,0.33,0.37,0.37,61,64,43,19,12,WS
28,Asset Management,10.967500000000001,2.2575000000000003,0.5625,0.44,0.405,0.475,0.425,60,60,69,66,66,"SII,PX,VRTS,MSDL"
29,Marine Shipping,10.635,2.625,0.52,0.5549999999999999,0.59,0.405,0.3,58,57,64,48,49,"DAC,NMM"
30,Drug Manufacturers - Specialty & Generic,10.063333333333333,0.34999999999999964,0.64,0.7133333333333334,0.5466666666666667,0.61,0.27,57,66,31,85,64,"AVDL,AMPH,BGM"
31,Semiconductor Equipment & Materials,9.185,5.995000000000001,0.6100000000000001,0.74,0.52,0.345,0.365,55,43,16,12,13,"PLAB,VECO"
32,Software - Application,8.969999999999999,3.3179999999999996,0.63,0.492,0.5,0.42000000000000004,0.32999999999999996,54,49,70,67,60,"OLO,AMPL,LSPD,PD,UPBD"
33,Food Distribution,8.014999999999999,-1.2050000000000018,0.6950000000000001,0.68,0.48,0.46499999999999997,0.43000000000000005,52,63,54,84,91,"UNFI,ANDE"
34,"Furnishings, Fixtures & Appliances",6.900000000000001,0.2833333333333341,0.5833333333333334,0.59,0.48,0.37666666666666665,0.3,51,55,40,39,51,"TILE,MBC,LZB"
35,Thermal Coal,6.82,0.3799999999999999,0.47,0.48,0.69,0.46,0.54,49,54,58,55,85,NRP
36,Utilities - Regulated Water,6.12,0.33000000000000007,0.72,0.81,0.19,0.49,0.52,48,51,34,79,97,ARIS
37,REIT - Hotel & Motel,5.72,0.9399999999999995,0.765,0.695,0.30000000000000004,0.415,0.35,46,48,37,30,40,"XHR,DRH"
38,Banks - Regional,4.406666666666666,0.7311111111111108,0.75,0.6966666666666667,0.28444444444444444,0.39111111111111113,0.32999999999999996,45,45,36,40,70,"CCB,LOB,LKFN,GABC,STBA,NBHC,CLBK,TFIN,MBIN"
39,REIT - Retail,3.936666666666667,-0.6733333333333333,0.59,0.5499999999999999,0.5466666666666667,0.6133333333333333,0.58,43,46,60,58,61,"NTST,ALEX,GTY"
40,Farm & Heavy Construction Machinery,3.8,-2.12,0.5,0.58,0.42,0.51,0.51,42,52,61,76,76,LNN
41,Insurance - Property & Casualty,1.685,1.2750000000000001,0.39499999999999996,0.15500000000000003,0.41500000000000004,0.39,0.6,40,36,85,99,99,"ROOT,SLDE"
42,Oil & Gas E&P,1.63,4.1899999999999995,0.665,0.565,0.395,0.33999999999999997,0.26,39,33,28,21,18,"TALO,MNR"
43,REIT - Mortgage,0.9100000000000001,0.9225000000000003,0.6675,0.5625,0.38,0.4,0.555,37,34,49,42,73,"ARI,EFC,LADR,ARR"
44,Specialty Industrial Machinery,0.76,0.27,0.54,0.49,0.44,0.43,0.39,36,37,46,18,33,TNC
45,Software - Infrastructure,0.11,10.18,0.79,0.76,0.36,0.37,0.09,34,12,7,7,1,FLYW
46,REIT - Healthcare Facilities,-0.57,-1.2799999999999998,0.43,0.42,0.56,0.44,0.54,33,40,52,63,67,SILA
47,REIT - Diversified,-0.81,-1.4,0.69,0.7,0.23,0.37,0.89,31,39,21,54,84,GNL
48,Farm Products,-0.82,-3.11,0.7,0.59,0.52,0.5,0.68,30,42,42,57,81,DOLE
49,Copper,-2.81,2.52,0.63,0.56,0.34,0.69,0.43,28,24,22,49,9,ERO
50,Restaurants,-3.465,1.4450000000000003,0.6100000000000001,0.645,0.295,0.52,0.39,27,28,30,46,31,"PZZA,ARCO"
51,Health Information Services,-4.0075,-0.3075000000000001,0.6699999999999999,0.6275,0.36,0.39666666666666667,0.3066666666666667,25,31,13,43,48,"OMDA,TDOC,CERT,SDGR"
52,Credit Services,-4.36,0.9299999999999997,0.77,0.75,0.25,0.45,0.53,24,27,27,37,34,NAVI
53,REIT - Residential,-4.38,1.75,0.83,0.63,0.32,0.47,0.69,22,22,15,36,72,VRE
54,Electronics & Computer Distribution,-4.62,0.6799999999999997,0.62,0.7,0.22,0.25,0.5,21,25,19,52,43,CNXN
55,Aerospace & Defense,-5.07,7.4,0.28,0.23,0.47,0.44,0.3,19,9,87,93,99,LUNR
56,Oil & Gas Refining & Marketing,-5.55,0.5899999999999999,0.71,0.7,0.14,0.49,0.52,18,21,39,60,75,WKC
57,Trucking,-5.87,1.5199999999999996,0.6,0.5,0.32,0.33,0.17,16,18,12,4,1,ARCB
58,Education & Training Services,-6.4750000000000005,-2.2750000000000012,0.59,0.46499999999999997,0.355,0.54,0.51,15,30,67,96,93,"UTI,AFYA"
59,Internet Content & Information,-6.95,0.6499999999999995,0.52,0.49,0.19,0.45,0.31,13,16,45,75,87,OPRA
60,Internet Retail,-7.46,0.16999999999999993,0.74,0.6,0.38,0.62,0.21,12,15,25,34,58,RVLV
61,Tools & Accessories,-8.04,0.7700000000000014,0.64,0.29,0.49,0.42,0.4,10,13,66,33,22,KMT
62,Utilities - Regulated Electric,-8.38,5.979999999999999,0.22,0.26,0.68,0.46,0.37,9,6,75,82,88,CEPU
63,Residential Construction,-8.52,1.5600000000000005,0.59,0.6,0.5,0.24,0.27,7,10,1,1,3,LGIH
64,REIT - Industrial,-11.24,2.0600000000000005,0.73,0.575,0.32,0.5549999999999999,0.44,6,7,10,16,27,"SMA,IIPR"
65,Medical Instruments & Supplies,-13.37,2.4700000000000006,0.62,0.66,0.51,0.52,0.33,4,4,18,1,19,AZTA
66,Advertising Agencies,-16.2,0.35999999999999943,0.5900000000000001,0.5800000000000001,0.475,0.295,0.32,3,3,6,6,63,"IAS,CRTO"
67,Diagnostics & Research,-26.89,-3.789999999999999,0.46,0.49,0.3,0.45,0.42,1,1,4,9,55,TWST
68,Oil & Gas Equipment & Services,-27.5,0.17999999999999972,0.54,0.38,0.32,0.45,0.22,1,1,1,3,21,AESI
